treatment,model,lambda,number_of_replicates,predation_strength,random_seed,dispersal_kernel,alpha,number_of_populations,migration_probability,reproduction_probability,epsilon,fixed_metapopulation
931,RickerModelWDiffusionDispersal,8.0,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
932,RickerModelWStochasticDispersal,8.0,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
933,RickerModelWDiffusionDispersal,8.25,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
934,RickerModelWStochasticDispersal,8.25,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
935,RickerModelWDiffusionDispersal,8.5,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
936,RickerModelWStochasticDispersal,8.5,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
937,RickerModelWDiffusionDispersal,8.75,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
938,RickerModelWStochasticDispersal,8.75,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
939,RickerModelWDiffusionDispersal,9.0,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
940,RickerModelWStochasticDispersal,9.0,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
941,RickerModelWDiffusionDispersal,9.25,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
942,RickerModelWStochasticDispersal,9.25,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
943,RickerModelWDiffusionDispersal,9.5,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
944,RickerModelWStochasticDispersal,9.5,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
945,RickerModelWDiffusionDispersal,9.75,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
946,RickerModelWStochasticDispersal,9.75,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
947,RickerModelWDiffusionDispersal,10.0,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
948,RickerModelWStochasticDispersal,10.0,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
949,RickerModelWDiffusionDispersal,10.25,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
950,RickerModelWStochasticDispersal,10.25,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
951,RickerModelWDiffusionDispersal,10.5,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
952,RickerModelWStochasticDispersal,10.5,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
953,RickerModelWDiffusionDispersal,10.75,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
954,RickerModelWStochasticDispersal,10.75,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
955,RickerModelWDiffusionDispersal,11.0,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
956,RickerModelWStochasticDispersal,11.0,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
957,RickerModelWDiffusionDispersal,11.25,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
958,RickerModelWStochasticDispersal,11.25,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
959,RickerModelWDiffusionDispersal,11.5,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
960,RickerModelWStochasticDispersal,11.5,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
961,RickerModelWDiffusionDispersal,11.75,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
962,RickerModelWStochasticDispersal,11.75,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
963,RickerModelWDiffusionDispersal,12.0,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
964,RickerModelWStochasticDispersal,12.0,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
965,RickerModelWDiffusionDispersal,12.25,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
966,RickerModelWStochasticDispersal,12.25,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
967,RickerModelWDiffusionDispersal,12.5,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
968,RickerModelWStochasticDispersal,12.5,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
969,RickerModelWDiffusionDispersal,12.75,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
970,RickerModelWStochasticDispersal,12.75,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
971,RickerModelWDiffusionDispersal,13.0,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
972,RickerModelWStochasticDispersal,13.0,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
973,RickerModelWDiffusionDispersal,13.25,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
974,RickerModelWStochasticDispersal,13.25,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
975,RickerModelWDiffusionDispersal,13.5,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
976,RickerModelWStochasticDispersal,13.5,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
977,RickerModelWDiffusionDispersal,13.75,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
978,RickerModelWStochasticDispersal,13.75,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
979,RickerModelWDiffusionDispersal,14.0,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
980,RickerModelWStochasticDispersal,14.0,200,0.03,2287661335,ExpKernel,3.0,10,0.25,1.0,0.01,false
981,RickerModelWDiffusionDispersal,2.0,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
982,RickerModelWStochasticDispersal,2.0,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
983,RickerModelWDiffusionDispersal,2.25,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
984,RickerModelWStochasticDispersal,2.25,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
985,RickerModelWDiffusionDispersal,2.5,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
986,RickerModelWStochasticDispersal,2.5,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
987,RickerModelWDiffusionDispersal,2.75,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
988,RickerModelWStochasticDispersal,2.75,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
989,RickerModelWDiffusionDispersal,3.0,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
990,RickerModelWStochasticDispersal,3.0,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
991,RickerModelWDiffusionDispersal,3.25,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
992,RickerModelWStochasticDispersal,3.25,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
993,RickerModelWDiffusionDispersal,3.5,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
994,RickerModelWStochasticDispersal,3.5,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
995,RickerModelWDiffusionDispersal,3.75,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
996,RickerModelWStochasticDispersal,3.75,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
997,RickerModelWDiffusionDispersal,4.0,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
998,RickerModelWStochasticDispersal,4.0,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
999,RickerModelWDiffusionDispersal,4.25,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1000,RickerModelWStochasticDispersal,4.25,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1001,RickerModelWDiffusionDispersal,4.5,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1002,RickerModelWStochasticDispersal,4.5,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1003,RickerModelWDiffusionDispersal,4.75,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1004,RickerModelWStochasticDispersal,4.75,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1005,RickerModelWDiffusionDispersal,5.0,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1006,RickerModelWStochasticDispersal,5.0,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1007,RickerModelWDiffusionDispersal,5.25,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1008,RickerModelWStochasticDispersal,5.25,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1009,RickerModelWDiffusionDispersal,5.5,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1010,RickerModelWStochasticDispersal,5.5,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1011,RickerModelWDiffusionDispersal,5.75,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1012,RickerModelWStochasticDispersal,5.75,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1013,RickerModelWDiffusionDispersal,6.0,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1014,RickerModelWStochasticDispersal,6.0,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1015,RickerModelWDiffusionDispersal,6.25,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1016,RickerModelWStochasticDispersal,6.25,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1017,RickerModelWDiffusionDispersal,6.5,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1018,RickerModelWStochasticDispersal,6.5,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1019,RickerModelWDiffusionDispersal,6.75,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1020,RickerModelWStochasticDispersal,6.75,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1021,RickerModelWDiffusionDispersal,7.0,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1022,RickerModelWStochasticDispersal,7.0,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1023,RickerModelWDiffusionDispersal,7.25,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1024,RickerModelWStochasticDispersal,7.25,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1025,RickerModelWDiffusionDispersal,7.5,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1026,RickerModelWStochasticDispersal,7.5,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1027,RickerModelWDiffusionDispersal,7.75,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1028,RickerModelWStochasticDispersal,7.75,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1029,RickerModelWDiffusionDispersal,8.0,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1030,RickerModelWStochasticDispersal,8.0,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1031,RickerModelWDiffusionDispersal,8.25,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1032,RickerModelWStochasticDispersal,8.25,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1033,RickerModelWDiffusionDispersal,8.5,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1034,RickerModelWStochasticDispersal,8.5,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1035,RickerModelWDiffusionDispersal,8.75,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1036,RickerModelWStochasticDispersal,8.75,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1037,RickerModelWDiffusionDispersal,9.0,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1038,RickerModelWStochasticDispersal,9.0,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1039,RickerModelWDiffusionDispersal,9.25,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1040,RickerModelWStochasticDispersal,9.25,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1041,RickerModelWDiffusionDispersal,9.5,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1042,RickerModelWStochasticDispersal,9.5,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1043,RickerModelWDiffusionDispersal,9.75,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1044,RickerModelWStochasticDispersal,9.75,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1045,RickerModelWDiffusionDispersal,10.0,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1046,RickerModelWStochasticDispersal,10.0,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1047,RickerModelWDiffusionDispersal,10.25,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1048,RickerModelWStochasticDispersal,10.25,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1049,RickerModelWDiffusionDispersal,10.5,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1050,RickerModelWStochasticDispersal,10.5,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1051,RickerModelWDiffusionDispersal,10.75,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1052,RickerModelWStochasticDispersal,10.75,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1053,RickerModelWDiffusionDispersal,11.0,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1054,RickerModelWStochasticDispersal,11.0,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1055,RickerModelWDiffusionDispersal,11.25,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1056,RickerModelWStochasticDispersal,11.25,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1057,RickerModelWDiffusionDispersal,11.5,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1058,RickerModelWStochasticDispersal,11.5,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1059,RickerModelWDiffusionDispersal,11.75,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1060,RickerModelWStochasticDispersal,11.75,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1061,RickerModelWDiffusionDispersal,12.0,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1062,RickerModelWStochasticDispersal,12.0,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1063,RickerModelWDiffusionDispersal,12.25,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1064,RickerModelWStochasticDispersal,12.25,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1065,RickerModelWDiffusionDispersal,12.5,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1066,RickerModelWStochasticDispersal,12.5,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1067,RickerModelWDiffusionDispersal,12.75,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1068,RickerModelWStochasticDispersal,12.75,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1069,RickerModelWDiffusionDispersal,13.0,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1070,RickerModelWStochasticDispersal,13.0,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1071,RickerModelWDiffusionDispersal,13.25,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1072,RickerModelWStochasticDispersal,13.25,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1073,RickerModelWDiffusionDispersal,13.5,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1074,RickerModelWStochasticDispersal,13.5,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1075,RickerModelWDiffusionDispersal,13.75,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1076,RickerModelWStochasticDispersal,13.75,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1077,RickerModelWDiffusionDispersal,14.0,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1078,RickerModelWStochasticDispersal,14.0,200,0.03,2287661335,ExpKernel,6.0,10,0.25,1.0,0.01,false
1079,RickerModelWDiffusionDispersal,2.0,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1080,RickerModelWStochasticDispersal,2.0,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1081,RickerModelWDiffusionDispersal,2.25,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1082,RickerModelWStochasticDispersal,2.25,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1083,RickerModelWDiffusionDispersal,2.5,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1084,RickerModelWStochasticDispersal,2.5,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1085,RickerModelWDiffusionDispersal,2.75,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1086,RickerModelWStochasticDispersal,2.75,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1087,RickerModelWDiffusionDispersal,3.0,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1088,RickerModelWStochasticDispersal,3.0,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1089,RickerModelWDiffusionDispersal,3.25,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1090,RickerModelWStochasticDispersal,3.25,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1091,RickerModelWDiffusionDispersal,3.5,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1092,RickerModelWStochasticDispersal,3.5,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1093,RickerModelWDiffusionDispersal,3.75,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1094,RickerModelWStochasticDispersal,3.75,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1095,RickerModelWDiffusionDispersal,4.0,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1096,RickerModelWStochasticDispersal,4.0,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1097,RickerModelWDiffusionDispersal,4.25,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1098,RickerModelWStochasticDispersal,4.25,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1099,RickerModelWDiffusionDispersal,4.5,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1100,RickerModelWStochasticDispersal,4.5,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1101,RickerModelWDiffusionDispersal,4.75,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1102,RickerModelWStochasticDispersal,4.75,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1103,RickerModelWDiffusionDispersal,5.0,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1104,RickerModelWStochasticDispersal,5.0,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1105,RickerModelWDiffusionDispersal,5.25,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1106,RickerModelWStochasticDispersal,5.25,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1107,RickerModelWDiffusionDispersal,5.5,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1108,RickerModelWStochasticDispersal,5.5,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1109,RickerModelWDiffusionDispersal,5.75,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1110,RickerModelWStochasticDispersal,5.75,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1111,RickerModelWDiffusionDispersal,6.0,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1112,RickerModelWStochasticDispersal,6.0,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1113,RickerModelWDiffusionDispersal,6.25,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1114,RickerModelWStochasticDispersal,6.25,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1115,RickerModelWDiffusionDispersal,6.5,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1116,RickerModelWStochasticDispersal,6.5,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1117,RickerModelWDiffusionDispersal,6.75,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1118,RickerModelWStochasticDispersal,6.75,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1119,RickerModelWDiffusionDispersal,7.0,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1120,RickerModelWStochasticDispersal,7.0,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1121,RickerModelWDiffusionDispersal,7.25,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1122,RickerModelWStochasticDispersal,7.25,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1123,RickerModelWDiffusionDispersal,7.5,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1124,RickerModelWStochasticDispersal,7.5,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1125,RickerModelWDiffusionDispersal,7.75,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1126,RickerModelWStochasticDispersal,7.75,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1127,RickerModelWDiffusionDispersal,8.0,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1128,RickerModelWStochasticDispersal,8.0,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1129,RickerModelWDiffusionDispersal,8.25,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1130,RickerModelWStochasticDispersal,8.25,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1131,RickerModelWDiffusionDispersal,8.5,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1132,RickerModelWStochasticDispersal,8.5,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1133,RickerModelWDiffusionDispersal,8.75,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1134,RickerModelWStochasticDispersal,8.75,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1135,RickerModelWDiffusionDispersal,9.0,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1136,RickerModelWStochasticDispersal,9.0,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1137,RickerModelWDiffusionDispersal,9.25,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1138,RickerModelWStochasticDispersal,9.25,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1139,RickerModelWDiffusionDispersal,9.5,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1140,RickerModelWStochasticDispersal,9.5,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1141,RickerModelWDiffusionDispersal,9.75,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1142,RickerModelWStochasticDispersal,9.75,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1143,RickerModelWDiffusionDispersal,10.0,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1144,RickerModelWStochasticDispersal,10.0,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1145,RickerModelWDiffusionDispersal,10.25,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1146,RickerModelWStochasticDispersal,10.25,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1147,RickerModelWDiffusionDispersal,10.5,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1148,RickerModelWStochasticDispersal,10.5,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1149,RickerModelWDiffusionDispersal,10.75,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1150,RickerModelWStochasticDispersal,10.75,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1151,RickerModelWDiffusionDispersal,11.0,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1152,RickerModelWStochasticDispersal,11.0,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1153,RickerModelWDiffusionDispersal,11.25,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1154,RickerModelWStochasticDispersal,11.25,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1155,RickerModelWDiffusionDispersal,11.5,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1156,RickerModelWStochasticDispersal,11.5,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1157,RickerModelWDiffusionDispersal,11.75,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1158,RickerModelWStochasticDispersal,11.75,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1159,RickerModelWDiffusionDispersal,12.0,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1160,RickerModelWStochasticDispersal,12.0,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
1161,RickerModelWDiffusionDispersal,12.25,200,0.03,2287661335,ExpKernel,9.0,10,0.25,1.0,0.01,false
